22	1	3406
22	1	3351
22	1	6045
22	2	358
23	1	7038
23	1	4117
23	1	6510
23	1	2907
23	1	1291
23	1	14
23	1	5063
23	1	3213
23	2	5792
24	0	7048
24	1	7038
24	1	3213
24	1	4117
24	1	6161
24	1	3155
24	1	2495
24	1	1454
24	1	6510
24	1	2907
24	1	1291
24	1	7334
24	1	14
24	1	2919
24	1	6637
24	1	7814
24	1	3406
24	1	3351
24	1	6045
24	2	1495
25	1	6510
25	2	4468
26	0	6618
26	1	2802
26	1	7038
26	1	4117
26	1	6161
26	1	4
26	1	3155
26	1	2495
26	1	1454
26	1	6510
26	1	2907
26	1	1291
26	1	7334
26	1	14
26	1	7814
26	1	6637
26	1	4925
26	1	3406
26	1	3351
26	1	6045
26	2	5547
27	0	6618
27	1	7038
27	1	1454
27	1	2907
27	1	5063
27	1	6637
27	1	4925
27	1	3406
27	1	3351
27	1	4
27	1	14
27	1	7814
27	1	3213
27	1	2802
27	1	7413
27	1	2495
27	1	2447
27	1	7334
27	1	6161
27	1	4117
27	1	3155
27	1	6510
27	1	1291
27	1	6045
27	2	5584
28	0	6618
28	1	4117
28	1	3155
28	1	2495
28	1	6510
28	1	2907
28	1	7334
28	1	14
28	1	6637
28	1	6045
28	2	2353
29	0	6618
29	1	4117
29	1	3155
29	1	2495
29	1	6510
29	1	2907
29	1	1291
29	1	7334
29	1	14
29	1	7814
29	1	6637
29	1	3406
29	1	3351
29	1	6045
29	2	3252
30	1	6510
30	2	4836
31	1	1291
31	2	7832
32	1	2802
32	2	6173
33	1	6510
33	2	7256
34	1	4117
34	1	4
34	1	3155
34	1	2495
34	1	1454
34	1	6510
34	1	2907
34	1	7334
34	1	14
34	1	7814
34	1	6637
34	1	3406
34	2	4578
35	1	6510
35	2	7707
36	1	7038
36	1	3213
36	1	4117
36	1	3155
36	1	2495
36	1	1454
36	1	6510
36	1	2907
36	1	7334
36	1	14
36	1	7814
36	1	6637
36	1	3406
36	1	3351
36	1	6045
36	2	6157
37	0	5016
37	1	7038
37	1	4117
37	1	3155
37	1	2495
37	1	1454
37	1	6510
37	1	2907
37	1	1291
37	1	7334
37	1	14
37	1	7814
37	1	3406
37	1	3351
37	2	2254
38	1	6510
38	2	5809
39	0	3413
39	1	4117
39	1	3155
39	1	2495
39	1	6510
39	1	2907
39	1	1291
39	1	7334
39	1	14
39	1	7814
39	1	6637
39	1	3406
39	1	3351
39	1	6045
39	2	2075
40	1	6161
40	2	6214
41	0	6322
41	1	2802
41	1	7038
41	1	4117
41	1	6161
41	1	3155
41	1	2495
41	1	1454
41	1	6510
41	1	2907
41	1	1291
41	1	14
41	1	7814
41	1	6637
41	1	3406
41	1	3213
41	1	6045
41	2	7339
42	0	6322
42	1	7038
42	1	1454
42	1	2907
42	1	5063
42	1	6637
42	1	3406
42	1	3351
42	1	4
42	1	14
42	1	7814
42	1	3213
42	1	2109
42	1	2802
42	1	2495
42	1	7334
42	1	6161
42	1	4117
42	1	3155
42	1	6510
42	1	1291
42	1	6045
42	2	6890
43	1	4117
43	2	1215
44	0	513
44	1	7038
44	1	1454
44	1	2907
44	1	6637
44	1	4925
44	1	3406
44	1	3351
44	1	4
44	1	14
44	1	7814
44	1	3213
44	1	2495
44	1	2447
44	1	7334
44	1	6161
44	1	4117
44	1	3155
44	1	6510
44	1	1291
44	1	6045
44	2	3346
45	0	513
45	1	6510
45	2	5273
46	1	7334
46	2	1873
47	1	6510
47	2	4860
48	0	2050
48	1	2802
48	1	7038
48	1	3213
48	1	4117
48	1	6451
48	1	4
48	1	3155
48	1	2495
48	1	1454
48	1	6510
48	1	2907
48	1	7334
48	1	14
48	1	7814
48	1	6637
48	1	3406
48	1	3351
48	1	6045
48	2	6117
49	1	6510
49	2	112
50	0	6424
50	1	7038
50	1	1454
50	1	2907
50	1	5063
50	1	6637
50	1	4925
50	1	3406
50	1	3351
50	1	4
50	1	14
50	1	7814
50	1	3213
50	1	2495
50	1	2447
50	1	7334
50	1	6161
50	1	4117
50	1	3155
50	1	6510
50	1	1291
50	1	6045
50	2	7287
51	1	6510
51	2	4429
52	1	7334
52	2	3584
53	1	7334
53	2	1370
54	0	4856
54	1	2802
54	1	7038
54	1	3213
54	1	4117
54	1	6161
54	1	4
54	1	3155
54	1	2495
54	1	1454
54	1	6510
54	1	2907
54	1	1291
54	1	7334
54	1	14
54	1	7814
54	1	6637
54	1	3406
54	1	3351
54	1	6045
54	2	379
55	0	513
55	1	7038
55	1	1454
55	1	2907
55	1	5063
55	1	6637
55	1	4925
55	1	3406
55	1	3351
55	1	4
55	1	14
55	1	7814
55	1	3213
55	1	2802
55	1	7413
55	1	2495
55	1	2447
55	1	7334
55	1	6161
55	1	4117
55	1	3155
55	1	6510
55	1	1291
55	1	6045
55	2	4361
56	1	6510
56	2	7763
57	0	4975
57	1	7038
57	1	1454
57	1	2907
57	1	6637
57	1	4925
57	1	3406
57	1	3351
57	1	6451
57	1	4
57	1	14
57	1	7814
57	1	3213
57	1	7413
57	1	2495
57	1	2447
57	1	7334
57	1	6161
57	1	4117
57	1	3155
57	1	6510
57	1	1291
57	1	6045
57	2	494
58	0	513
58	1	7038
58	1	4117
58	1	4
58	1	3155
58	1	2495
58	1	1454
58	1	6510
58	1	2907
58	1	1291
58	1	7334
58	1	14
58	1	7814
58	1	3406
58	1	3351
58	1	6045
58	2	3369
59	0	0
59	1	4117
59	1	6161
59	1	3155
59	1	2495
59	1	6510
59	1	2907
59	1	7334
59	1	14
59	1	6637
59	1	3406
59	1	6045
59	2	2618
60	0	0
60	1	7038
60	1	1454
60	1	2907
60	1	6637
60	1	3406
60	1	3351
60	1	6451
60	1	4
60	1	14
60	1	7814
60	1	3213
60	1	2109
60	1	2802
60	1	2495
60	1	2447
60	1	7334
60	1	6161
60	1	4117
60	1	3155
60	1	6510
60	1	1291
60	1	6045
60	2	7475
61	0	6618
61	1	2802
61	1	7038
61	1	4117
61	1	3155
61	1	2495
61	1	1454
61	1	6510
61	1	2907
61	1	7334
61	1	14
61	1	6637
61	1	3406
61	1	3351
61	1	6045
61	2	6065
62	0	6618
62	1	6510
62	2	1507
63	0	513
63	1	3406
63	2	7098
64	0	513
64	1	7038
64	1	4117
64	1	3155
64	1	2495
64	1	1454
64	1	6510
64	1	2907
64	1	1291
64	1	7334
64	1	14
64	1	6637
64	1	3406
64	1	6045
64	2	7908
65	1	1454
65	2	2973
66	1	6510
66	2	5179
67	0	7312
67	1	7038
67	1	1454
67	1	2907
67	1	5063
67	1	6637
67	1	3406
67	1	3351
67	1	6451
67	1	14
67	1	7814
67	1	3213
67	1	2802
67	1	2495
67	1	2447
67	1	7334
67	1	6161
67	1	4117
67	1	3155
67	1	6510
67	1	1291
67	1	6045
67	2	6419
68	0	7312
68	1	2802
68	1	7038
68	1	3213
68	1	4117
68	1	3155
68	1	2495
68	1	6510
68	1	2907
68	1	1291
68	1	7334
68	1	14
68	1	7814
68	1	6637
68	1	3406
68	1	3351
68	1	6161
68	2	3876
69	0	7312
69	1	2802
69	1	7038
69	1	2495
69	1	2907
69	2	3161
70	0	3358
70	1	7038
70	1	1454
70	1	2907
70	1	5063
70	1	6637
70	1	4925
70	1	3406
70	1	3351
70	1	6451
70	1	4
70	1	14
70	1	7814
70	1	3213
70	1	2802
70	1	2495
70	1	2447
70	1	7334
70	1	6161
70	1	4117
70	1	3155
70	1	6510
70	1	1291
70	1	6045
70	2	723
71	1	7038
71	1	4925
71	1	4117
71	1	3155
71	1	2495
71	1	1454
71	1	6510
71	1	2907
71	1	1291
71	1	7334
71	1	14
71	1	7814
71	1	6637
71	1	5063
71	1	3406
71	1	3213
71	1	6045
71	2	1446
72	1	6637
72	2	7164
73	1	4117
73	2	1058
74	0	4207
74	1	2802
74	1	7413
74	1	7038
74	1	4117
74	1	6161
74	1	4
74	1	3155
74	1	2495
74	1	6510
74	1	2907
74	1	1291
74	1	7334
74	1	14
74	1	7814
74	1	6637
74	1	3406
74	1	3351
74	1	6045
74	2	3849
75	1	6510
75	2	1972
76	0	3045
76	1	2802
76	1	7038
76	1	3155
76	1	2495
76	1	6510
76	1	2907
76	1	1291
76	1	7334
76	1	7814
76	1	6637
76	1	3406
76	1	3213
76	2	6715
77	1	6510
77	2	6362
78	1	2907
78	2	7517
79	1	2907
79	2	7035
80	1	2907
80	2	3329
81	1	2907
81	2	3879
82	1	14
82	2	1944
83	1	6510
83	2	1942
84	0	6347
84	1	4117
84	1	3155
84	1	2495
84	1	6510
84	1	14
84	1	6637
84	1	3406
84	2	6227
85	0	1647
85	1	4117
85	1	4
85	1	3155
85	1	2495
85	1	6510
85	1	2907
85	1	7334
85	1	14
85	1	7814
85	1	6637
85	1	4925
85	1	3406
85	1	3213
85	2	3058
86	1	2109
86	2	6993
87	0	3358
87	1	7038
87	1	1454
87	1	2907
87	1	5063
87	1	6637
87	1	4925
87	1	3406
87	1	3351
87	1	14
87	1	7814
87	1	3213
87	1	2495
87	1	2447
87	1	7334
87	1	6161
87	1	4117
87	1	3155
87	1	6510
87	1	1291
87	1	6045
87	2	4709
88	0	3358
88	1	7038
88	1	4117
88	1	3155
88	1	2495
88	1	6510
88	1	2907
88	1	7334
88	1	14
88	1	6637
88	1	3351
88	2	3671
89	1	6637
89	2	1222
90	0	2497
90	1	2802
90	1	7413
90	1	7038
90	1	3213
90	1	4117
90	1	4
90	1	3155
90	1	2495
90	1	6510
90	1	2907
90	1	2447
90	1	7334
90	1	14
90	1	7814
90	1	6637
90	1	1291
90	1	3406
90	1	3351
90	1	6045
90	2	6555
91	1	7814
91	2	761
92	0	4208
92	1	2495
92	1	6510
92	1	14
92	1	6637
92	2	6330
93	1	2907
93	2	270
94	1	2907
94	2	6981
95	1	7038
95	2	1607
96	0	4031
96	1	7038
96	1	4117
96	1	3155
96	1	2495
96	1	6510
96	1	2907
96	1	7334
96	1	14
96	1	7814
96	2	2111
97	1	6510
97	2	3415
98	0	1766
98	1	3406
98	2	4644
99	0	7312
99	1	7038
99	1	4117
99	1	3155
99	1	2495
99	1	6510
99	1	2907
99	1	7334
99	1	14
99	1	7814
99	1	6637
99	1	3406
99	2	6997
100	1	6510
100	2	5457
101	1	2495
101	2	7843
102	1	2907
102	2	3113
103	0	6618
103	1	7038
103	1	1454
103	1	2907
103	1	6637
103	1	3406
103	1	3351
103	1	14
103	1	7814
103	1	3213
103	1	2802
103	1	1447
103	1	2495
103	1	2447
103	1	7334
103	1	6161
103	1	4117
103	1	3155
103	1	6510
103	1	1291
103	1	6045
103	2	519
104	0	1766
104	1	2802
104	1	7038
104	1	4117
104	1	6161
104	1	4
104	1	3155
104	1	2495
104	1	1454
104	1	6510
104	1	2907
104	1	7334
104	1	14
104	1	7814
104	1	6637
104	1	3406
104	1	3213
104	1	6045
104	2	1626
105	0	5315
105	1	4117
105	1	3155
105	1	2495
105	1	1454
105	1	6510
105	1	2907
105	1	7334
105	1	14
105	1	7814
105	1	6637
105	1	3406
105	1	3351
105	1	6045
105	2	342
106	1	7334
106	2	7630
107	0	5315
107	1	2109
107	1	7038
107	1	4117
107	1	3155
107	1	2495
107	1	1454
107	1	6510
107	1	2907
107	1	2447
107	1	7334
107	1	14
107	1	7814
107	1	6637
107	1	3406
107	1	3351
107	1	6045
107	2	5691
108	0	5315
108	1	3155
108	1	2495
108	1	6510
108	1	2907
108	1	14
108	1	7814
108	1	6637
108	1	3406
108	2	2664
109	0	1096
109	1	2109
109	1	7038
109	1	4117
109	1	3155
109	1	2495
109	1	1454
109	1	6510
109	1	2907
109	1	14
109	1	7814
109	1	6637
109	2	7698
110	0	1093
110	1	6510
110	2	1512
111	0	2390
111	1	2802
111	1	4117
111	1	3155
111	1	2495
111	1	6510
111	1	2907
111	1	7334
111	1	14
111	1	7814
111	1	6637
111	1	3406
111	1	6161
111	2	3023
112	0	5948
112	1	2802
112	1	7038
112	1	4117
112	1	6161
112	1	4
112	1	3155
112	1	2495
112	1	6510
112	1	2907
112	1	7334
112	1	14
112	1	7814
112	1	6637
112	1	3406
112	1	3213
112	1	6045
112	2	1064
113	1	4925
113	2	819
114	0	6322
114	1	3155
114	1	2495
114	1	6510
114	1	2907
114	1	14
114	1	6045
114	2	5713
115	1	3155
115	2	499
116	0	2411
116	1	4117
116	1	3155
116	1	2495
116	1	6510
116	1	2907
116	1	7334
116	1	14
116	1	7814
116	1	6637
116	2	3005
117	1	6045
117	2	3999
118	1	2495
118	2	4481
119	1	6045
119	2	520
120	0	6618
120	1	6161
120	1	3155
120	1	2495
120	1	1454
120	1	6510
120	1	2907
120	1	7334
120	1	14
120	1	6637
120	1	3406
120	1	3351
120	1	6045
120	2	3548
121	1	3155
121	2	7733
122	1	2447
122	2	5226
123	0	2151
123	2	13
124	0	2151
124	1	7038
124	1	3213
124	1	3155
124	1	6510
124	1	2907
124	1	1291
124	1	7814
124	1	6637
124	1	3351
124	2	4242
125	0	4207
125	1	2109
125	1	2802
125	1	7038
125	1	3213
125	1	4117
125	1	6161
125	1	4
125	1	3155
125	1	2495
125	1	1454
125	1	6510
125	1	2907
125	1	7334
125	1	14
125	1	7814
125	1	6637
125	1	3406
125	1	3351
125	1	6045
125	2	1558
126	0	1079
126	1	2109
126	2	6526
127	0	754
127	1	2802
127	1	7038
127	1	6451
127	1	3155
127	1	2495
127	1	1454
127	1	6510
127	1	2907
127	1	7334
127	1	6637
127	1	3406
127	2	4211
128	0	5802
128	1	6510
128	2	416
129	1	6510
129	2	7437
130	0	6300
130	1	7038
130	1	4117
130	1	6451
130	1	3155
130	1	2495
130	1	6510
130	1	2907
130	1	7334
130	1	14
130	1	7814
130	1	6637
130	1	3406
130	1	3351
130	1	6045
130	2	1627
131	1	7038
131	1	4117
131	1	6510
131	1	2907
131	1	14
131	1	3406
131	1	3213
131	2	671
132	1	6510
132	2	5425
133	1	6510
133	2	5350
134	0	6618
134	1	6510
134	2	1361
135	1	7814
135	2	4736
136	1	6510
136	2	7301
137	1	2495
137	2	3219
138	1	2802
138	1	7038
138	1	4117
138	1	3155
138	1	1454
138	1	6510
138	1	2907
138	1	1291
138	1	7334
138	1	14
138	1	7814
138	1	5063
138	1	3213
138	2	3393
139	1	2109
139	2	6549
140	1	2109
140	2	7259
141	1	6510
141	2	4981
142	0	485
142	1	7038
142	1	3213
142	1	4117
142	1	6161
142	1	4
142	1	3155
142	1	2495
142	1	6510
142	1	2907
142	1	1291
142	1	7334
142	1	14
142	1	7814
142	1	6637
142	1	3406
142	1	3351
142	1	6045
142	2	4156
143	1	3155
143	2	3100
144	0	4031
144	1	3213
144	1	4117
144	1	3155
144	1	2495
144	1	6510
144	1	2907
144	1	7334
144	1	14
144	1	7814
144	1	6637
144	1	3351
144	2	4930
145	1	2109
145	2	4297
146	0	1487
146	1	7038
146	1	3213
146	1	4117
146	1	4
146	1	3155
146	1	2495
146	1	6510
146	1	2907
146	1	7334
146	1	14
146	1	7814
146	1	6637
146	1	3406
146	1	3351
146	2	7175
147	1	2109
147	2	1319
148	0	1613
148	1	2109
148	2	2536
149	1	2907
149	2	2870
150	0	612
150	1	2109
150	2	4446
151	0	6618
151	1	7038
151	1	4117
151	1	6161
151	1	3155
151	1	2495
151	1	1454
151	1	6510
151	1	2907
151	1	7334
151	1	14
151	1	7814
151	1	6637
151	1	4925
151	1	3406
151	1	3351
151	1	6045
151	2	1824
152	1	1447
152	2	2600
153	1	1447
153	2	2270
154	0	485
154	1	6510
154	1	2907
154	1	2447
154	1	14
154	1	7814
154	1	6637
154	1	3351
154	2	4166
155	1	2802
155	2	4835
156	0	3319
156	1	7038
156	1	4117
156	1	4
156	1	2495
156	1	6510
156	1	2907
156	1	7334
156	1	14
156	1	3406
156	1	6161
156	2	7187
157	0	3319
157	1	2495
157	1	6510
157	1	6637
157	1	3406
157	2	6879
158	1	3351
158	2	7784
159	0	4975
159	1	7334
159	2	3513
160	1	3155
160	2	5250
161	1	7334
161	2	4023
162	1	3155
162	2	4926
163	0	484
163	1	7038
163	1	4117
163	1	4
163	1	3155
163	1	2495
163	1	6510
163	1	2907
163	1	7334
163	1	14
163	1	7814
163	1	6637
163	1	3406
163	1	6045
163	2	6813
164	1	7334
164	2	1798
165	0	4856
165	1	7038
165	1	4117
165	1	3155
165	1	2495
165	1	1454
165	1	6510
165	1	2907
165	1	1291
165	1	7334
165	1	14
165	1	7814
165	1	6637
165	1	3406
165	1	3351
165	1	6045
165	2	4150
166	0	484
166	1	7038
166	1	4117
166	1	4
166	1	3155
166	1	2495
166	1	6510
166	1	2907
166	1	7334
166	1	14
166	1	7814
166	1	6637
166	1	3406
166	2	5758
167	0	147
167	1	2802
167	1	7038
167	1	4117
167	1	3155
167	1	2495
167	1	1454
167	1	6510
167	1	2907
167	1	1291
167	1	7334
167	1	14
167	1	7814
167	1	6637
167	1	5063
167	1	3406
167	1	3213
167	1	6045
167	2	1347
168	1	6510
168	1	2907
168	1	7814
168	1	6637
168	1	3406
168	2	3116
169	1	6510
169	1	2907
169	1	14
169	1	6637
169	1	3406
169	1	6045
169	2	5023
170	1	14
170	2	4467
171	0	2151
171	1	6510
171	1	2495
171	1	7038
171	2	1172
172	1	2495
172	2	1782
173	0	6618
173	1	3155
173	2	5718
174	0	6424
174	1	2495
174	1	6510
174	1	2907
174	1	7334
174	1	14
174	2	5287
175	0	6424
175	1	4117
175	1	3155
175	1	2495
175	1	6510
175	1	2907
175	1	7334
175	1	14
175	1	6637
175	1	3406
175	1	6045
175	2	5647
176	2	4878
177	1	7038
177	1	3213
177	1	4117
177	1	6451
177	1	4
177	1	3155
177	1	2495
177	1	6510
177	1	2907
177	1	1291
177	1	7334
177	1	14
177	1	7814
177	1	6637
177	1	3351
177	1	6045
177	2	1086
178	0	3375
178	1	7038
178	1	2495
178	1	14
178	1	6637
178	2	5836
179	1	3406
179	2	2457
180	0	461
180	1	3213
180	1	4117
180	1	4
180	1	3155
180	1	2495
180	1	1454
180	1	6510
180	1	2907
180	1	7334
180	1	14
180	1	7814
180	1	6637
180	1	3406
180	1	3351
180	1	6045
180	2	2751
181	0	5818
181	1	2802
181	1	7038
181	1	4117
181	1	3155
181	1	2495
181	1	1454
181	1	6510
181	1	2907
181	1	1291
181	1	7334
181	1	14
181	1	7814
181	1	6637
181	1	3406
181	1	3351
181	1	6045
181	2	1784
182	0	6039
182	1	2802
182	1	7038
182	1	3213
182	1	4117
182	1	6161
182	1	4
182	1	3155
182	1	2495
182	1	1454
182	1	6510
182	1	2907
182	1	1291
182	1	7334
182	1	14
182	1	7814
182	1	6637
182	1	3406
182	1	3351
182	1	6045
182	2	220
183	1	1447
183	2	3945
184	0	22
184	1	7038
184	1	3213
184	1	4117
184	1	6161
184	1	4
184	1	3155
184	1	2495
184	1	1454
184	1	6510
184	1	2907
184	1	1291
184	1	7334
184	1	14
184	1	7814
184	1	6637
184	1	3406
184	1	3351
184	1	6045
184	2	4955
185	0	7395
185	1	4117
185	1	3155
185	1	2495
185	1	6510
185	1	7334
185	1	7814
185	1	6637
185	1	3406
185	1	6161
185	2	5821
186	0	6424
186	1	7038
186	1	4117
186	1	4
186	1	3155
186	1	2495
186	1	1454
186	1	6510
186	1	2907
186	1	7334
186	1	14
186	1	7814
186	1	6637
186	1	3406
186	1	3351
186	1	6045
186	2	5360
187	0	4957
187	1	2802
187	1	7038
187	1	3213
187	1	4117
187	1	4
187	1	3155
187	1	2495
187	1	1454
187	1	6510
187	1	2907
187	1	7334
187	1	14
187	1	7814
187	1	6637
187	1	4925
187	1	3406
187	1	3351
187	1	6045
187	2	7444
188	1	3155
188	2	675
189	1	3155
189	2	4512
190	0	5818
190	1	2802
190	1	4117
190	1	2495
190	1	6510
190	1	7334
190	1	14
190	2	3824
191	1	4117
191	2	6643
192	1	3351
192	2	4539
193	1	4
193	2	4436
194	0	6618
194	1	6510
194	2	1890
195	1	6510
195	2	915
196	0	1487
196	1	4117
196	1	3155
196	1	6510
196	1	2907
196	2	1489
197	0	6424
197	1	3406
197	2	3710
198	0	5685
198	1	7038
198	1	4117
198	1	6161
198	1	4
198	1	3155
198	1	2495
198	1	1454
198	1	6510
198	1	2907
198	1	7334
198	1	14
198	1	7814
198	1	6637
198	1	3406
198	1	3213
198	1	6045
198	2	2251
199	0	4031
199	1	2802
199	1	4117
199	1	3155
199	1	6510
199	1	2907
199	1	14
199	1	6637
199	2	4454
200	0	1647
200	1	4117
200	1	3155
200	1	2495
200	1	6510
200	1	2907
200	1	7334
200	1	14
200	1	7814
200	1	6637
200	1	3406
200	1	6045
200	2	6566
201	1	3213
201	2	5242
202	1	3351
202	2	4039
203	0	3375
203	1	7038
203	1	1454
203	1	2907
203	1	5063
203	1	6637
203	1	3406
203	1	3351
203	1	4
203	1	14
203	1	7814
203	1	3213
203	1	2495
203	1	2447
203	1	7334
203	1	6161
203	1	4117
203	1	3155
203	1	6510
203	1	1291
203	1	6045
203	2	6936
204	1	1454
204	2	2633
205	1	2907
205	2	4911
206	0	3375
206	1	7038
206	1	3213
206	1	4117
206	1	6161
206	1	4
206	1	3155
206	1	2495
206	1	1454
206	1	6510
206	1	2907
206	1	1291
206	1	7334
206	1	14
206	1	7814
206	1	6637
206	1	3406
206	1	3351
206	1	6045
206	2	4213
207	0	3375
207	1	6510
207	2	433
208	1	3213
208	2	6442
209	0	5641
209	1	2802
209	1	7038
209	1	3213
209	1	4117
209	1	6161
209	1	3155
209	1	2495
209	1	1454
209	1	6510
209	1	2907
209	1	7334
209	1	14
209	1	7814
209	1	6637
209	1	3406
209	1	3351
209	1	6045
209	2	3979
210	0	5641
210	1	2802
210	1	1291
210	1	7814
210	1	14
210	1	5063
210	1	6045
210	2	2933
211	1	3406
211	2	7228
212	0	4792
212	1	7038
212	1	3213
212	1	4117
212	1	4
212	1	3155
212	1	2495
212	1	1454
212	1	6510
212	1	2907
212	1	1291
212	1	7334
212	1	14
212	1	7814
212	1	6637
212	1	3406
212	1	3351
212	2	6546
213	0	1079
213	1	3213
213	1	4117
213	1	6161
213	1	4
213	1	3155
213	1	2495
213	1	6510
213	1	2907
213	1	7334
213	1	14
213	1	7814
213	1	3406
213	1	3351
213	1	6045
213	2	6191
214	0	7389
214	1	2802
214	1	7038
214	1	4117
214	1	6161
214	1	4
214	1	3155
214	1	2495
214	1	1454
214	1	6510
214	1	2907
214	1	1291
214	1	7334
214	1	14
214	1	7814
214	1	6637
214	1	5063
214	1	3406
214	1	3351
214	1	6045
214	2	4563
215	0	4936
215	1	4117
215	1	3155
215	1	2495
215	1	1454
215	1	6510
215	1	2907
215	1	7334
215	1	14
215	1	7814
215	1	6637
215	1	6045
215	2	6383
216	0	6424
216	1	7038
216	1	3155
216	1	2495
216	1	1454
216	1	6510
216	1	2907
216	1	1291
216	1	7334
216	1	14
216	1	6637
216	1	3406
216	1	6045
216	2	7361
217	0	7389
217	1	7038
217	1	4117
217	1	4
217	1	3155
217	1	2495
217	1	1454
217	1	6510
217	1	2907
217	1	2447
217	1	7334
217	1	14
217	1	1291
217	1	6637
217	1	3406
217	1	6045
217	2	5958
218	1	7334
218	2	4082
219	2	1373
220	2	7680
221	1	7038
221	1	3155
221	1	1454
221	1	6510
221	1	2907
221	1	1291
221	1	7334
221	1	14
221	1	7814
221	1	6637
221	2	7797
222	1	14
222	2	7439
223	0	6618
223	1	7413
223	1	7038
223	1	4117
223	1	3155
223	1	2495
223	1	1454
223	1	6510
223	1	2907
223	1	7334
223	1	14
223	1	7814
223	1	6637
223	1	3406
223	1	3351
223	1	6045
223	2	2639
224	1	2495
224	2	910
225	1	1291
225	2	377
226	1	2495
226	2	2762
227	0	6618
227	1	2495
227	1	1454
227	1	6510
227	1	2907
227	1	7334
227	1	6637
227	1	3406
227	1	6045
227	2	1129
228	0	6618
228	1	7038
228	1	4117
228	1	3155
228	1	2495
228	1	6510
228	1	2907
228	1	7334
228	1	14
228	1	7814
228	1	6637
228	1	3406
228	1	6045
228	2	3256
229	1	1454
229	2	3194
230	1	1454
230	2	5814
231	1	2495
231	2	2488
232	1	2907
232	2	3627
233	1	2495
233	2	6296
234	1	7814
234	2	3160
235	0	6424
235	1	7413
235	1	7038
235	1	3213
235	1	4117
235	1	6161
235	1	4
235	1	3155
235	1	2495
235	1	1454
235	1	6510
235	1	2907
235	1	7334
235	1	14
235	1	7814
235	1	6637
235	1	3406
235	1	3351
235	1	6045
235	2	2822
236	0	4975
236	1	7038
236	1	4117
236	1	3155
236	1	2495
236	1	6510
236	1	2907
236	1	7334
236	1	14
236	1	7814
236	1	6637
236	1	3406
236	1	6045
236	2	177
237	1	2907
237	2	1094
238	1	2907
238	2	6188
239	1	6510
239	2	3057
240	1	2907
240	2	605
241	0	6618
241	1	4117
241	1	4
241	1	3155
241	1	2495
241	1	6510
241	1	2907
241	1	7334
241	1	14
241	1	7814
241	1	6637
241	1	3406
241	1	6045
241	2	1790
242	0	6618
242	1	4117
242	1	3155
242	1	2495
242	1	6510
242	1	2907
242	1	7334
242	1	14
242	1	7814
242	1	6637
242	1	3406
242	1	3351
242	1	6045
242	2	7268
243	0	6618
243	1	4117
243	1	4
243	1	3155
243	1	2495
243	1	6510
243	1	2907
243	1	7334
243	1	14
243	1	7814
243	1	6637
243	1	3406
243	1	3351
243	1	6045
243	2	7029
244	0	2093
244	1	4
244	1	3155
244	1	6510
